Transcript,0.5,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.97
IFM27_S9_1788_soapGraphK61_frame_2_DBLd1_domNum4_block17,0,0,0,0,19,19,19,47,47,47
SFM-1_S11_L001_Contig2084_frame_-3_DBLd4_domNum1_block17,7,10,10,10,20,20,20,56,56,56
SFC14_S17_L001_Contig2407_frame_2_DBLd1_domNum1_block17,0,1,1,1,6,6,6,11,11,11
SFC16_S6_L001_Contig1624_frame_2_DBLd4_domNum6_block17,1,2,2,2,2,2,2,2,2,2
IFM26_S8_Contig257_frm-1_orf5_DBLd1_domNum1_block17,0,0,0,0,3,3,3,3,3,3
IFM050_S11_Contig1735_frame_2_DBLd1_domNum3_block17,0,1,1,1,6,6,6,16,16,16
SFC14_S17_L001_Contig441_frm2_orf2_DBLd1_domNum4_block17,0,1,1,1,11,11,11,29,29,29
IFM-049_S6_Contig6502_frame_-2_DBLd1_domNum1_block17,0,1,1,1,6,6,6,41,41,41
IFD8_S2_Contig1034_frame_2_DBLd1_domNum4_block17,0,1,1,1,6,6,6,18,18,18
IFM061_S15_Contig900_frame_2_DBLd1_domNum1_block17,0,0,0,0,3,3,3,8,8,8
IFM-049_S6_Contig41093_frame_3_DBLd1_domNum1_block17,0,1,1,1,6,6,6,16,16,16
IFM047_S10_Contig1655_frame_-3_DBLd1_domNum1_block17,0,1,1,1,11,11,11,29,29,29
SFC14_S17_L001_Contig679_frame_3_DBLd1_domNum1_block17,0,0,0,0,0,0,0,0,0,0
SFC17_S7_L001_Contig2020_frame_2_DBLd3_domNum1_block17,1,2,2,2,2,2,2,2,2,2
SFM-7_S13_L001_Contig1472_frame_-1_DBLd1_domNum1_block17,4,5,5,5,7,7,7,13,13,13
SFC17_S7_L001_5503_soapGraphK61_frame_3_DBLd1_domNum1_block17,0,0,0,0,0,0,0,0,0,0
SFC16_S6_L001_Contig1793_frame_3_DBLd1_domNum4_block17,0,0,0,0,0,0,0,0,0,0
IFM27_S9_Contig309_frame_2_DBLd1_domNum1_block17,0,0,0,0,0,0,0,0,0,0
SFC14_S17_L001_Contig2404_frame_2_DBLd1_domNum1_block17,3,4,4,4,5,5,5,7,7,7
IFM57_S30_L002_Contig1319_frame_-3_DBLd1_domNum2_block17,0,1,1,1,1,1,1,23,23,23
SFM-10_S1_L001_Contig2239_frame_1_DBLd4_domNum1_block17,0,0,0,0,3,3,3,3,3,3
IFM-049_S6_Contig37859_frame_2_DBLd1_domNum1_block17,0,0,0,0,3,3,3,8,8,8
IFC66_S31_L002_Contig1769_frame_2_DBLd5_domNum3_block17,1,2,2,2,2,2,2,15,15,15
SFC22_S9_L001_Contig2839_frame_3_DBLd1_domNum4_block17,1,2,2,2,18,18,18,40,40,40
SFC-21_S22_L002_Contig2699_frame_1_DBLd1_domNum1_block17,0,1,1,1,1,1,1,1,1,1
